,event_id,load_id,trip_id,event_type,facility_id,scheduled_datetime,actual_datetime,detention_minutes,on_time_flag,location_city,location_state
123956,EVT00123957,LOAD00061979,TRIP00061979,Pickup,FAC00027,2026-03-08 17:00:00.000000,2026-03-08 19:31:06.308556,0.0,False,Seattle,WA
123957,EVT00123958,LOAD00061979,TRIP00061979,Delivery,FAC00024,2026-03-10 06:31:06.308556,2026-03-10 11:38:11.800554,187.0,False,Houston,TX
123958,EVT00123959,LOAD00061980,TRIP00061980,Pickup,FAC00034,2026-03-08 12:00:00.000000,2026-03-08 12:52:03.581386,125.0,True,Charlotte,NC
123959,EVT00123960,LOAD00061980,TRIP00061980,Delivery,FAC00046,2026-03-10 09:22:03.581386,2026-03-10 15:04:53.878849,148.0,False,Seattle,WA
123960,EVT00123961,LOAD00061981,TRIP00061981,Pickup,FAC00019,2026-03-08 06:00:00.000000,2026-03-08 04:31:36.194430,16.0,True,Chicago,IL
123961,EVT00123962,LOAD00061981,TRIP00061981,Delivery,FAC00034,2026-03-09 12:31:36.194430,2026-03-09 14:09:37.811568,210.0,True,Las Vegas,NV
123962,EVT00123963,LOAD00061982,TRIP00061982,Pickup,FAC00001,2026-03-08 11:00:00.000000,2026-03-08 14:48:56.646602,74.0,False,Houston,TX
123963,EVT00123964,LOAD00061982,TRIP00061982,Delivery,FAC00003,2026-03-10 05:54:56.646602,2026-03-10 11:34:10.452149,124.0,False,Portland,OR
123964,EVT00123965,LOAD00061983,TRIP00061983,Pickup,FAC00009,2026-03-08 12:00:00.000000,2026-03-08 10:00:17.964743,178.0,True,Phoenix,AZ
123965,EVT00123966,LOAD00061983,TRIP00061983,Delivery,FAC00046,2026-03-10 07:24:17.964743,2026-03-10 12:46:19.761319,189.0,False,Philadelphia,PA
123966,EVT00123967,LOAD00061984,TRIP00061984,Pickup,FAC00014,2026-03-08 11:00:00.000000,2026-03-08 09:31:11.233290,145.0,True,Houston,TX
123967,EVT00123968,LOAD00061984,TRIP00061984,Delivery,FAC00047,2026-03-09 22:13:11.233290,2026-03-10 00:37:31.270754,173.0,False,Portland,OR
123968,EVT00123969,LOAD00061985,TRIP00061985,Pickup,FAC00050,2026-03-08 15:00:00.000000,2026-03-08 13:06:50.405365,155.0,True,Memphis,TN
123969,EVT00123970,LOAD00061985,TRIP00061985,Delivery,FAC00011,2026-03-09 22:36:50.405365,2026-03-10 01:16:34.600168,0.0,False,Los Angeles,CA
123970,EVT00123971,LOAD00061986,TRIP00061986,Pickup,FAC00036,2026-03-08 10:00:00.000000,2026-03-08 13:09:21.689082,59.0,False,Chicago,IL
123971,EVT00123972,LOAD00061986,TRIP00061986,Delivery,FAC00023,2026-03-09 02:09:21.689082,2026-03-09 02:54:54.892103,22.0,True,Charlotte,NC
123972,EVT00123973,LOAD00061987,TRIP00061987,Pickup,FAC00020,2026-03-08 13:00:00.000000,2026-03-08 16:52:25.399139,43.0,False,Detroit,MI
123973,EVT00123974,LOAD00061987,TRIP00061987,Delivery,FAC00035,2026-03-09 14:22:25.399139,2026-03-09 14:07:53.834701,214.0,True,Houston,TX
123974,EVT00123975,LOAD00061988,TRIP00061988,Pickup,FAC00048,2026-03-08 11:00:00.000000,2026-03-08 14:45:14.207173,164.0,False,Kansas City,MO
123975,EVT00123976,LOAD00061988,TRIP00061988,Delivery,FAC00005,2026-03-09 19:15:14.207173,2026-03-09 21:23:42.050421,103.0,False,Portland,OR
123976,EVT00123977,LOAD00061989,TRIP00061989,Pickup,FAC00017,2026-03-08 16:00:00.000000,2026-03-08 14:32:50.598276,0.0,True,Detroit,MI
123977,EVT00123978,LOAD00061989,TRIP00061989,Delivery,FAC00031,2026-03-09 15:56:50.598276,2026-03-09 17:24:39.761640,119.0,True,Houston,TX
123978,EVT00123979,LOAD00061990,TRIP00061990,Pickup,FAC00035,2026-03-08 11:00:00.000000,2026-03-08 09:22:58.808037,124.0,True,Philadelphia,PA
123979,EVT00123980,LOAD00061990,TRIP00061990,Delivery,FAC00034,2026-03-10 13:52:58.808037,2026-03-10 16:13:55.858400,121.0,False,Seattle,WA
123980,EVT00123981,LOAD00061991,TRIP00061991,Pickup,FAC00005,2026-03-08 14:00:00.000000,2026-03-08 14:00:22.800410,0.0,True,Charlotte,NC
123981,EVT00123982,LOAD00061991,TRIP00061991,Delivery,FAC00040,2026-03-10 08:00:22.800410,2026-03-10 08:20:44.526757,11.0,True,Portland,OR
123982,EVT00123983,LOAD00061992,TRIP00061992,Pickup,FAC00024,2026-03-08 14:00:00.000000,2026-03-08 13:37:12.025493,0.0,True,Chicago,IL
123983,EVT00123984,LOAD00061992,TRIP00061992,Delivery,FAC00024,2026-03-09 02:43:12.025493,2026-03-09 07:35:39.593764,131.0,False,Charlotte,NC
123984,EVT00123985,LOAD00061993,TRIP00061993,Pickup,FAC00008,2026-03-08 07:00:00.000000,2026-03-08 09:32:05.205782,0.0,False,Kansas City,MO
123985,EVT00123986,LOAD00061993,TRIP00061993,Delivery,FAC00043,2026-03-09 01:56:05.205782,2026-03-09 05:04:30.853257,228.0,False,Charlotte,NC
123986,EVT00123987,LOAD00061994,TRIP00061994,Pickup,FAC00005,2026-03-08 07:00:00.000000,2026-03-08 06:04:08.850492,0.0,True,Houston,TX
123987,EVT00123988,LOAD00061994,TRIP00061994,Delivery,FAC00035,2026-03-09 06:52:08.850492,2026-03-09 10:34:30.241123,7.0,False,Detroit,MI
123988,EVT00123989,LOAD00061995,TRIP00061995,Pickup,FAC00011,2026-03-08 12:00:00.000000,2026-03-08 10:02:27.222582,160.0,True,Las Vegas,NV
123989,EVT00123990,LOAD00061995,TRIP00061995,Delivery,FAC00036,2026-03-09 10:32:27.222582,2026-03-09 11:45:20.564454,239.0,True,Kansas City,MO
123990,EVT00123991,LOAD00061996,TRIP00061996,Pickup,FAC00007,2026-03-08 18:00:00.000000,2026-03-08 20:21:42.619463,152.0,False,Seattle,WA
123991,EVT00123992,LOAD00061996,TRIP00061996,Delivery,FAC00002,2026-03-10 15:45:42.619463,2026-03-10 13:55:44.968453,71.0,True,Charlotte,NC
123992,EVT00123993,LOAD00061997,TRIP00061997,Pickup,FAC00042,2026-03-08 08:00:00.000000,2026-03-08 06:41:06.641790,20.0,True,New York,NY
123993,EVT00123994,LOAD00061997,TRIP00061997,Delivery,FAC00002,2026-03-08 16:05:06.641790,2026-03-08 17:43:33.032355,102.0,True,Columbus,OH
123994,EVT00123995,LOAD00061998,TRIP00061998,Pickup,FAC00032,2026-03-08 14:00:00.000000,2026-03-08 13:09:16.386647,129.0,True,Portland,OR
123995,EVT00123996,LOAD00061998,TRIP00061998,Delivery,FAC00036,2026-03-08 16:15:16.386647,2026-03-08 21:58:11.252622,75.0,False,Seattle,WA
123996,EVT00123997,LOAD00061999,TRIP00061999,Pickup,FAC00019,2026-03-08 18:00:00.000000,2026-03-08 17:58:40.667609,63.0,True,Denver,CO
123997,EVT00123998,LOAD00061999,TRIP00061999,Delivery,FAC00033,2026-03-09 04:40:40.667609,2026-03-09 03:49:56.770310,219.0,True,Kansas City,MO
123998,EVT00123999,LOAD00062000,TRIP00062000,Pickup,FAC00050,2026-03-08 08:00:00.000000,2026-03-08 11:11:55.614618,125.0,False,Minneapolis,MN
123999,EVT00124000,LOAD00062000,TRIP00062000,Delivery,FAC00032,2026-03-09 09:59:55.614618,2026-03-09 15:24:25.403585,9.0,False,Houston,TX
124000,EVT00124001,LOAD00062001,TRIP00062001,Pickup,FAC00032,2026-03-08 16:00:00.000000,2026-03-08 17:30:58.586906,173.0,True,Phoenix,AZ
124001,EVT00124002,LOAD00062001,TRIP00062001,Delivery,FAC00050,2026-03-10 11:12:58.586906,2026-03-10 16:03:14.869415,66.0,False,Philadelphia,PA
124002,EVT00124003,LOAD00062002,TRIP00062002,Pickup,FAC00034,2026-03-08 18:00:00.000000,2026-03-08 21:47:46.911829,0.0,False,Houston,TX
124003,EVT00124004,LOAD00062002,TRIP00062002,Delivery,FAC00027,2026-03-10 11:53:46.911829,2026-03-10 11:19:39.976579,120.0,True,Portland,OR
124004,EVT00124005,LOAD00062003,TRIP00062003,Pickup,FAC00043,2026-03-08 10:00:00.000000,2026-03-08 11:30:55.240499,0.0,True,Kansas City,MO
124005,EVT00124006,LOAD00062003,TRIP00062003,Delivery,FAC00004,2026-03-09 01:36:55.240499,2026-03-09 05:33:47.952056,184.0,False,Atlanta,GA
124006,EVT00124007,LOAD00062004,TRIP00062004,Pickup,FAC00018,2026-03-08 09:00:00.000000,2026-03-08 11:50:34.122724,30.0,False,Minneapolis,MN
124007,EVT00124008,LOAD00062004,TRIP00062004,Delivery,FAC00044,2026-03-09 12:20:34.122724,2026-03-09 09:37:31.230610,123.0,False,Houston,TX
124008,EVT00124009,LOAD00062005,TRIP00062005,Pickup,FAC00005,2026-03-08 07:00:00.000000,2026-03-08 09:15:20.021368,21.0,False,Dallas,TX
124009,EVT00124010,LOAD00062005,TRIP00062005,Delivery,FAC00007,2026-03-09 03:03:20.021368,2026-03-09 05:20:13.293945,145.0,False,Indianapolis,IN
124010,EVT00124011,LOAD00062006,TRIP00062006,Pickup,FAC00007,2026-03-08 13:00:00.000000,2026-03-08 16:58:38.637815,0.0,False,Minneapolis,MN
124011,EVT00124012,LOAD00062006,TRIP00062006,Delivery,FAC00003,2026-03-09 17:16:38.637815,2026-03-09 15:28:43.739405,40.0,True,Houston,TX
124012,EVT00124013,LOAD00062007,TRIP00062007,Pickup,FAC00031,2026-03-08 08:00:00.000000,2026-03-08 10:51:53.039654,161.0,False,Philadelphia,PA
124013,EVT00124014,LOAD00062007,TRIP00062007,Delivery,FAC00004,2026-03-10 15:09:53.039654,2026-03-10 13:36:28.033050,95.0,True,Seattle,WA
124014,EVT00124015,LOAD00062008,TRIP00062008,Pickup,FAC00004,2026-03-08 16:00:00.000000,2026-03-08 17:23:43.882691,10.0,True,Portland,OR
124015,EVT00124016,LOAD00062008,TRIP00062008,Delivery,FAC00002,2026-03-08 20:05:43.882691,2026-03-09 01:15:07.078960,17.0,False,Seattle,WA
124016,EVT00124017,LOAD00062009,TRIP00062009,Pickup,FAC00010,2026-03-08 18:00:00.000000,2026-03-08 16:14:50.816862,3.0,True,Philadelphia,PA
124017,EVT00124018,LOAD00062009,TRIP00062009,Delivery,FAC00005,2026-03-09 06:02:50.816862,2026-03-09 07:10:18.439679,160.0,True,Indianapolis,IN
124018,EVT00124019,LOAD00062010,TRIP00062010,Pickup,FAC00015,2026-03-08 14:00:00.000000,2026-03-08 15:15:47.979524,0.0,True,Las Vegas,NV
124019,EVT00124020,LOAD00062010,TRIP00062010,Delivery,FAC00009,2026-03-08 19:57:47.979524,2026-03-09 00:48:42.163007,30.0,False,Los Angeles,CA
124020,EVT00124021,LOAD00062011,TRIP00062011,Pickup,FAC00032,2026-03-08 09:00:00.000000,2026-03-08 08:44:55.808980,158.0,True,Kansas City,MO
124021,EVT00124022,LOAD00062011,TRIP00062011,Delivery,FAC00020,2026-03-09 15:02:55.808980,2026-03-09 13:17:57.488583,40.0,True,Los Angeles,CA
124022,EVT00124023,LOAD00062012,TRIP00062012,Pickup,FAC00044,2026-03-08 11:00:00.000000,2026-03-08 10:44:18.148811,0.0,True,Houston,TX
124023,EVT00124024,LOAD00062012,TRIP00062012,Delivery,FAC00027,2026-03-09 11:08:18.148811,2026-03-09 16:40:01.551734,16.0,False,Detroit,MI
124024,EVT00124025,LOAD00062013,TRIP00062013,Pickup,FAC00025,2026-03-08 12:00:00.000000,2026-03-08 15:49:43.808625,161.0,False,Miami,FL
124025,EVT00124026,LOAD00062013,TRIP00062013,Delivery,FAC00008,2026-03-11 02:31:43.808625,2026-03-11 00:10:48.394844,114.0,False,Seattle,WA
124026,EVT00124027,LOAD00062014,TRIP00062014,Pickup,FAC00024,2026-03-08 17:00:00.000000,2026-03-08 17:16:58.934815,0.0,True,Dallas,TX
124027,EVT00124028,LOAD00062014,TRIP00062014,Delivery,FAC00014,2026-03-09 20:10:58.934815,2026-03-09 17:38:08.718665,150.0,False,New York,NY
124028,EVT00124029,LOAD00062015,TRIP00062015,Pickup,FAC00021,2026-03-08 11:00:00.000000,2026-03-08 13:37:38.397599,0.0,False,Las Vegas,NV
124029,EVT00124030,LOAD00062015,TRIP00062015,Delivery,FAC00037,2026-03-08 18:31:38.397599,2026-03-08 21:12:18.149297,190.0,False,Los Angeles,CA
124030,EVT00124031,LOAD00062016,TRIP00062016,Pickup,FAC00006,2026-03-08 09:00:00.000000,2026-03-08 07:03:39.892376,0.0,True,Dallas,TX
124031,EVT00124032,LOAD00062016,TRIP00062016,Delivery,FAC00002,2026-03-09 11:57:39.892376,2026-03-09 10:52:00.042737,225.0,True,New York,NY
124032,EVT00124033,LOAD00062017,TRIP00062017,Pickup,FAC00017,2026-03-08 09:00:00.000000,2026-03-08 08:52:50.698395,133.0,True,Chicago,IL
124033,EVT00124034,LOAD00062017,TRIP00062017,Delivery,FAC00018,2026-03-09 19:28:50.698395,2026-03-09 21:15:50.480398,203.0,True,Las Vegas,NV
124034,EVT00124035,LOAD00062018,TRIP00062018,Pickup,FAC00023,2026-03-08 16:00:00.000000,2026-03-08 16:40:27.947304,39.0,True,Dallas,TX
124035,EVT00124036,LOAD00062018,TRIP00062018,Delivery,FAC00031,2026-03-09 10:40:27.947304,2026-03-09 15:47:30.422050,0.0,False,Indianapolis,IN
124036,EVT00124037,LOAD00062019,TRIP00062019,Pickup,FAC00015,2026-03-08 13:00:00.000000,2026-03-08 11:19:00.966704,157.0,True,Kansas City,MO
124037,EVT00124038,LOAD00062019,TRIP00062019,Delivery,FAC00024,2026-03-09 04:31:00.966704,2026-03-09 03:10:29.423170,132.0,True,Charlotte,NC
124038,EVT00124039,LOAD00062020,TRIP00062020,Pickup,FAC00020,2026-03-08 09:00:00.000000,2026-03-08 07:55:37.443028,27.0,True,Dallas,TX
124039,EVT00124040,LOAD00062020,TRIP00062020,Delivery,FAC00011,2026-03-09 00:01:37.443028,2026-03-08 21:43:41.817009,1.0,False,Indianapolis,IN
124040,EVT00124041,LOAD00062021,TRIP00062021,Pickup,FAC00020,2026-03-08 07:00:00.000000,2026-03-08 09:11:56.017919,159.0,False,Portland,OR
124041,EVT00124042,LOAD00062021,TRIP00062021,Delivery,FAC00006,2026-03-10 08:35:56.017919,2026-03-10 08:21:29.886109,120.0,True,Detroit,MI
124042,EVT00124043,LOAD00062022,TRIP00062022,Pickup,FAC00020,2026-03-08 11:00:00.000000,2026-03-08 12:41:42.262366,127.0,True,Minneapolis,MN
124043,EVT00124044,LOAD00062022,TRIP00062022,Delivery,FAC00040,2026-03-09 06:47:42.262366,2026-03-09 07:03:20.246683,118.0,True,Atlanta,GA
124044,EVT00124045,LOAD00062023,TRIP00062023,Pickup,FAC00003,2026-03-08 09:00:00.000000,2026-03-08 08:06:53.605933,7.0,True,Philadelphia,PA
124045,EVT00124046,LOAD00062023,TRIP00062023,Delivery,FAC00024,2026-03-09 03:12:53.605933,2026-03-09 00:30:28.215664,50.0,False,Minneapolis,MN
124046,EVT00124047,LOAD00062024,TRIP00062024,Pickup,FAC00029,2026-03-08 06:00:00.000000,2026-03-08 04:58:47.757387,46.0,True,New York,NY
124047,EVT00124048,LOAD00062024,TRIP00062024,Delivery,FAC00010,2026-03-08 06:40:47.757387,2026-03-08 11:50:43.053662,16.0,False,Philadelphia,PA
124048,EVT00124049,LOAD00062025,TRIP00062025,Pickup,FAC00036,2026-03-08 07:00:00.000000,2026-03-08 06:24:36.117740,164.0,True,Dallas,TX
124049,EVT00124050,LOAD00062025,TRIP00062025,Delivery,FAC00005,2026-03-08 23:00:36.117740,2026-03-09 01:57:55.175666,119.0,False,Indianapolis,IN
124050,EVT00124051,LOAD00062026,TRIP00062026,Pickup,FAC00019,2026-03-08 07:00:00.000000,2026-03-08 10:21:11.042712,0.0,False,Philadelphia,PA
124051,EVT00124052,LOAD00062026,TRIP00062026,Delivery,FAC00038,2026-03-09 07:03:11.042712,2026-03-09 12:52:15.653923,189.0,False,Minneapolis,MN
124052,EVT00124053,LOAD00062027,TRIP00062027,Pickup,FAC00041,2026-03-08 09:00:00.000000,2026-03-08 07:56:00.926051,86.0,True,Kansas City,MO
124053,EVT00124054,LOAD00062027,TRIP00062027,Delivery,FAC00012,2026-03-08 22:14:00.926051,2026-03-09 03:32:01.147208,0.0,False,Charlotte,NC
124054,EVT00124055,LOAD00062028,TRIP00062028,Pickup,FAC00046,2026-03-08 06:00:00.000000,2026-03-08 07:58:39.645142,21.0,True,Phoenix,AZ
124055,EVT00124056,LOAD00062028,TRIP00062028,Delivery,FAC00047,2026-03-09 21:58:39.645142,2026-03-09 23:08:05.602190,48.0,True,Philadelphia,PA
124056,EVT00124057,LOAD00062029,TRIP00062029,Pickup,FAC00027,2026-03-08 14:00:00.000000,2026-03-08 12:17:45.350257,162.0,True,Houston,TX
124057,EVT00124058,LOAD00062029,TRIP00062029,Delivery,FAC00027,2026-03-09 23:47:45.350257,2026-03-10 05:12:51.448714,116.0,False,Seattle,WA
124058,EVT00124059,LOAD00062030,TRIP00062030,Pickup,FAC00049,2026-03-08 09:00:00.000000,2026-03-08 11:11:51.192522,91.0,False,New York,NY
124059,EVT00124060,LOAD00062030,TRIP00062030,Delivery,FAC00043,2026-03-08 21:17:51.192522,2026-03-08 20:16:17.338824,12.0,True,Columbus,OH
124060,EVT00124061,LOAD00062031,TRIP00062031,Pickup,FAC00042,2026-03-08 12:00:00.000000,2026-03-08 11:47:30.432889,0.0,True,Memphis,TN
124061,EVT00124062,LOAD00062031,TRIP00062031,Delivery,FAC00005,2026-03-09 01:47:30.432889,2026-03-09 03:21:01.769806,239.0,True,Minneapolis,MN
124062,EVT00124063,LOAD00062032,TRIP00062032,Pickup,FAC00007,2026-03-08 07:00:00.000000,2026-03-08 09:05:25.662803,29.0,False,Chicago,IL
124063,EVT00124064,LOAD00062032,TRIP00062032,Delivery,FAC00025,2026-03-09 18:23:25.662803,2026-03-09 19:48:03.509117,51.0,True,Portland,OR
124064,EVT00124065,LOAD00062033,TRIP00062033,Pickup,FAC00037,2026-03-08 13:00:00.000000,2026-03-08 15:50:28.421638,14.0,False,Houston,TX
124065,EVT00124066,LOAD00062033,TRIP00062033,Delivery,FAC00027,2026-03-10 01:32:28.421638,2026-03-09 23:28:41.554415,143.0,False,Portland,OR
124066,EVT00124067,LOAD00062034,TRIP00062034,Pickup,FAC00008,2026-03-08 16:00:00.000000,2026-03-08 19:41:21.006613,127.0,False,Miami,FL
124067,EVT00124068,LOAD00062034,TRIP00062034,Delivery,FAC00022,2026-03-09 17:05:21.006613,2026-03-09 16:56:23.707462,159.0,True,Dallas,TX
124068,EVT00124069,LOAD00062035,TRIP00062035,Pickup,FAC00003,2026-03-08 09:00:00.000000,2026-03-08 12:24:01.514388,101.0,False,Chicago,IL
124069,EVT00124070,LOAD00062035,TRIP00062035,Delivery,FAC00007,2026-03-10 00:12:01.514388,2026-03-09 21:39:11.712134,169.0,False,Los Angeles,CA
124070,EVT00124071,LOAD00062036,TRIP00062036,Pickup,FAC00013,2026-03-08 16:00:00.000000,2026-03-08 19:20:42.538117,57.0,False,Las Vegas,NV
124071,EVT00124072,LOAD00062036,TRIP00062036,Delivery,FAC00035,2026-03-09 16:32:42.538117,2026-03-09 18:10:56.149433,214.0,True,Dallas,TX
124072,EVT00124073,LOAD00062037,TRIP00062037,Pickup,FAC00012,2026-03-08 17:00:00.000000,2026-03-08 17:33:13.196806,9.0,True,Las Vegas,NV
124073,EVT00124074,LOAD00062037,TRIP00062037,Delivery,FAC00014,2026-03-10 14:57:13.196806,2026-03-10 16:26:31.320622,0.0,True,New York,NY
124074,EVT00124075,LOAD00062038,TRIP00062038,Pickup,FAC00008,2026-03-08 06:00:00.000000,2026-03-08 07:58:49.795192,117.0,True,Memphis,TN
124075,EVT00124076,LOAD00062038,TRIP00062038,Delivery,FAC00011,2026-03-08 22:34:49.795192,2026-03-09 03:06:59.054828,104.0,False,Minneapolis,MN
124076,EVT00124077,LOAD00062039,TRIP00062039,Pickup,FAC00049,2026-03-08 16:00:00.000000,2026-03-08 19:05:53.625543,22.0,False,Memphis,TN
124077,EVT00124078,LOAD00062039,TRIP00062039,Delivery,FAC00050,2026-03-10 00:47:53.625543,2026-03-09 22:01:13.033236,159.0,False,Los Angeles,CA
124078,EVT00124079,LOAD00062040,TRIP00062040,Pickup,FAC00046,2026-03-08 09:00:00.000000,2026-03-08 10:09:00.479351,0.0,True,Kansas City,MO
124079,EVT00124080,LOAD00062040,TRIP00062040,Delivery,FAC00011,2026-03-09 01:57:00.479351,2026-03-09 04:05:01.824598,53.0,False,Charlotte,NC
124080,EVT00124081,LOAD00062041,TRIP00062041,Pickup,FAC00014,2026-03-08 13:00:00.000000,2026-03-08 12:38:36.564218,0.0,True,Las Vegas,NV
124081,EVT00124082,LOAD00062041,TRIP00062041,Delivery,FAC00015,2026-03-08 17:38:36.564218,2026-03-08 19:13:03.334065,118.0,True,Los Angeles,CA
124082,EVT00124083,LOAD00062042,TRIP00062042,Pickup,FAC00046,2026-03-08 10:00:00.000000,2026-03-08 08:48:35.628519,75.0,True,Seattle,WA
124083,EVT00124084,LOAD00062042,TRIP00062042,Delivery,FAC00041,2026-03-10 16:48:35.628519,2026-03-10 18:36:05.772630,235.0,True,Charlotte,NC
124084,EVT00124085,LOAD00062043,TRIP00062043,Pickup,FAC00016,2026-03-08 08:00:00.000000,2026-03-08 07:29:02.625185,108.0,True,Houston,TX
124085,EVT00124086,LOAD00062043,TRIP00062043,Delivery,FAC00027,2026-03-08 17:59:02.625185,2026-03-08 18:37:55.544408,0.0,True,Memphis,TN
124086,EVT00124087,LOAD00062044,TRIP00062044,Pickup,FAC00044,2026-03-08 09:00:00.000000,2026-03-08 09:17:30.299174,121.0,True,Miami,FL
124087,EVT00124088,LOAD00062044,TRIP00062044,Delivery,FAC00007,2026-03-11 00:11:30.299174,2026-03-11 05:22:23.705712,173.0,False,Seattle,WA
124088,EVT00124089,LOAD00062045,TRIP00062045,Pickup,FAC00042,2026-03-08 09:00:00.000000,2026-03-08 11:15:07.099999,73.0,False,Minneapolis,MN
124089,EVT00124090,LOAD00062045,TRIP00062045,Delivery,FAC00044,2026-03-09 10:33:07.099999,2026-03-09 08:28:31.291353,58.0,False,Houston,TX
124090,EVT00124091,LOAD00062046,TRIP00062046,Pickup,FAC00036,2026-03-09 06:00:00.000000,2026-03-09 06:11:10.637728,0.0,True,Las Vegas,NV
124091,EVT00124092,LOAD00062046,TRIP00062046,Delivery,FAC00019,2026-03-11 06:05:10.637728,2026-03-11 08:40:18.619056,115.0,False,New York,NY
124092,EVT00124093,LOAD00062047,TRIP00062047,Pickup,FAC00033,2026-03-09 10:00:00.000000,2026-03-09 13:23:11.153299,84.0,False,Philadelphia,PA
124093,EVT00124094,LOAD00062047,TRIP00062047,Delivery,FAC00043,2026-03-11 09:47:11.153299,2026-03-11 14:37:42.587252,90.0,False,Seattle,WA
124094,EVT00124095,LOAD00062048,TRIP00062048,Pickup,FAC00003,2026-03-09 16:00:00.000000,2026-03-09 14:50:28.916361,21.0,True,Portland,OR
124095,EVT00124096,LOAD00062048,TRIP00062048,Delivery,FAC00015,2026-03-11 10:14:28.916361,2026-03-11 12:50:53.243541,0.0,False,Columbus,OH
124096,EVT00124097,LOAD00062049,TRIP00062049,Pickup,FAC00021,2026-03-09 17:00:00.000000,2026-03-09 17:58:27.913662,79.0,True,Atlanta,GA
124097,EVT00124098,LOAD00062049,TRIP00062049,Delivery,FAC00020,2026-03-10 06:22:27.913662,2026-03-10 05:12:58.375786,77.0,True,Miami,FL
124098,EVT00124099,LOAD00062050,TRIP00062050,Pickup,FAC00025,2026-03-09 12:00:00.000000,2026-03-09 14:43:26.365884,170.0,False,Miami,FL
124099,EVT00124100,LOAD00062050,TRIP00062050,Delivery,FAC00031,2026-03-11 19:55:26.365884,2026-03-11 17:34:16.049057,98.0,False,Seattle,WA
124100,EVT00124101,LOAD00062051,TRIP00062051,Pickup,FAC00036,2026-03-09 09:00:00.000000,2026-03-09 09:30:14.472572,0.0,True,Houston,TX
124101,EVT00124102,LOAD00062051,TRIP00062051,Delivery,FAC00041,2026-03-11 02:42:14.472572,2026-03-11 04:17:27.006347,0.0,True,Portland,OR
124102,EVT00124103,LOAD00062052,TRIP00062052,Pickup,FAC00032,2026-03-09 06:00:00.000000,2026-03-09 06:37:13.826291,144.0,True,Columbus,OH
124103,EVT00124104,LOAD00062052,TRIP00062052,Delivery,FAC00010,2026-03-09 20:49:13.826291,2026-03-09 22:45:15.658504,185.0,True,Minneapolis,MN
124104,EVT00124105,LOAD00062053,TRIP00062053,Pickup,FAC00006,2026-03-09 06:00:00.000000,2026-03-09 07:32:02.047342,173.0,True,Kansas City,MO
124105,EVT00124106,LOAD00062053,TRIP00062053,Delivery,FAC00002,2026-03-10 12:02:02.047342,2026-03-10 17:16:59.098830,33.0,False,Miami,FL
124106,EVT00124107,LOAD00062054,TRIP00062054,Pickup,FAC00036,2026-03-09 14:00:00.000000,2026-03-09 16:46:09.127070,54.0,False,Miami,FL
124107,EVT00124108,LOAD00062054,TRIP00062054,Delivery,FAC00009,2026-03-11 02:28:09.127070,2026-03-11 07:37:09.500048,29.0,False,Denver,CO
124108,EVT00124109,LOAD00062055,TRIP00062055,Pickup,FAC00034,2026-03-09 09:00:00.000000,2026-03-09 11:26:57.496633,0.0,False,Kansas City,MO
124109,EVT00124110,LOAD00062055,TRIP00062055,Delivery,FAC00030,2026-03-10 03:14:57.496633,2026-03-10 01:33:41.390760,169.0,True,Charlotte,NC
124110,EVT00124111,LOAD00062056,TRIP00062056,Pickup,FAC00020,2026-03-09 18:00:00.000000,2026-03-09 19:04:01.161500,148.0,True,Columbus,OH
124111,EVT00124112,LOAD00062056,TRIP00062056,Delivery,FAC00015,2026-03-10 06:52:01.161500,2026-03-10 10:28:19.902328,15.0,False,Kansas City,MO
124112,EVT00124113,LOAD00062057,TRIP00062057,Pickup,FAC00010,2026-03-09 12:00:00.000000,2026-03-09 14:39:22.943357,30.0,False,Columbus,OH
